ID,pais,estado,municipio,longitud,latitud,altitudmapa,zonamapa
83114,MEXICO,PUEBLA,ZAPOTITLAN,-97.44,18.32,1389,CONTINENTAL
113676,MEXICO,BAJA CALIFORNIA SUR,LOS CABOS,-109.49,23.51,34,CONTINENTAL
103859,MEXICO,GUANAJUATO,XICHU,-100.06,21.3,1354,CONTINENTAL
95737,MEXICO,COAHUILA DE ZARAGOZA,SIERRA MOJADA,-103.62,26.68,1172,CONTINENTAL
78157,MEXICO,BAJA CALIFORNIA,ENSENADA,-115.77,30.03,56,CONTINENTAL
138509,MEXICO,BAJA CALIFORNIA SUR,COMONDU,-111.96,24.93,20,CONTINENTAL
122292,MEXICO,BAJA CALIFORNIA SUR,LOS CABOS,-109.51,23.56,5,CONTINENTAL
102452,MEXICO,SAN LUIS POTOSI,CIUDAD DEL MAIZ,-99.75,22.5,1048,CONTINENTAL
140262,MEXICO,BAJA CALIFORNIA,ENSENADA,-115.63,30.01,319,CONTINENTAL
138851,MEXICO,QUERETARO,CADEREYTA DE MONTES,-99.82,20.76,2093,CONTINENTAL
108442,MEXICO,BAJA CALIFORNIA SUR,MULEGE,-114.06,27.43,20,CONTINENTAL
126013,MEXICO,CHIHUAHUA,COYAME DEL SOTOL,-105.25,29.37,1381,CONTINENTAL
116779,MEXICO,PUEBLA,CALTEPEC,-97.53,18.08,2213,CONTINENTAL
105700,MEXICO,ZACATECAS,PINOS,-101.42,22.41,2227,CONTINENTAL
90360,MEXICO,SAN LUIS POTOSI,GUADALCAZAR,-100.36,23.18,1678,CONTINENTAL
109036,MEXICO,TAMAULIPAS,HIDALGO,-99.53,24.37,451,CONTINENTAL
122128,MEXICO,BAJA CALIFORNIA,ENSENADA,-114.05,28.2,11,CONTINENTAL
9644,MEXICO,0,0,-118.27,29.01,644,ISLA
103410,MEXICO,DURANGO,NOMBRE DE DIOS,-104.26,24.04,1874,CONTINENTAL
132519,MEXICO,TAMAULIPAS,VICTORIA,-99.29,23.62,999,CONTINENTAL
92101,MEXICO,COAHUILA DE ZARAGOZA,JIMENEZ,-101.05,28.95,378,CONTINENTAL
125576,MEXICO,CHIHUAHUA,COYAME DEL SOTOL,-105.15,29.4,1228,CONTINENTAL
139216,MEXICO,BAJA CALIFORNIA SUR,MULEGE,-113.19,27.49,227,CONTINENTAL
137342,MEXICO,COAHUILA DE ZARAGOZA,OCAMPO,-103.22,27.15,1100,CONTINENTAL
103747,MEXICO,OAXACA,VILLA DE TAMAZULAPAM DEL PROGRESO,-97.61,17.68,2081,CONTINENTAL
1021,MEXICO,BAJA CALIFORNIA,ENSENADA,-115.13,30.38,1415,CONTINENTAL
117022,MEXICO,BAJA CALIFORNIA SUR,MULEGE,-112.84,27.31,238,CONTINENTAL
2529,MEXICO,PUEBLA,ZAPOTITLAN,-97.46,18.39,1798,CONTINENTAL
116346,MEXICO,BAJA CALIFORNIA SUR,COMONDU,-112.05,25.85,29,CONTINENTAL
114801,MEXICO,BAJA CALIFORNIA SUR,MULEGE,-112.89,27.26,184,CONTINENTAL
88699,MEXICO,PUEBLA,CAÑADA MORELOS,-97.41,18.7,2399,CONTINENTAL
85626,MEXICO,0,0,-116.11,30.49,38,ISLA
82328,MEXICO,NUEVO LEON,RAYONES,-100.07,24.93,1327,CONTINENTAL
4302,MEXICO,PUEBLA,ZAPOTITLAN,-97.62,18.32,1702,CONTINENTAL
82988,MEXICO,COAHUILA DE ZARAGOZA,CUATRO CIENEGAS,-102.67,26.99,1172,CONTINENTAL
123627,MEXICO,SONORA,HERMOSILLO,-111.93,28.74,21,CONTINENTAL
106258,MEXICO,ZACATECAS,RIO GRANDE,-103,23.73,2061,CONTINENTAL
90171,MEXICO,GUANAJUATO,SAN LUIS DE LA PAZ,-100.56,21.16,2165,CONTINENTAL
4427,MEXICO,ZACATECAS,VILLA DE COS,-101.56,23.81,2158,CONTINENTAL
99443,MEXICO,SAN LUIS POTOSI,VILLA HIDALGO,-100.67,22.53,1573,CONTINENTAL
122514,MEXICO,NUEVO LEON,GALEANA,-100.7,24.62,1927,CONTINENTAL
75726,MEXICO,CHIHUAHUA,OJINAGA,-104.79,30.09,1258,CONTINENTAL
78355,MEXICO,BAJA CALIFORNIA,ENSENADA,-113.56,28.95,12,CONTINENTAL
100156,MEXICO,TAMAULIPAS,JAUMAVE,-99.29,23.61,865,CONTINENTAL
77695,MEXICO,SONORA,NACOZARI DE GARCIA,-109.42,30.64,899,CONTINENTAL
86094,MEXICO,SONORA,HERMOSILLO,-111.34,28.36,11,CONTINENTAL
99746,MEXICO,COAHUILA DE ZARAGOZA,JIMENEZ,-100.92,28.75,337,CONTINENTAL
92638,MEXICO,BAJA CALIFORNIA SUR,LA PAZ,-110.24,24.19,116,CONTINENTAL
92090,MEXICO,COAHUILA DE ZARAGOZA,ZARAGOZA,-101.52,29.2,576,CONTINENTAL
123027,MEXICO,NUEVO LEON,ITURBIDE,-99.8,24.58,984,CONTINENTAL
1972,MEXICO,PUEBLA,CALTEPEC,-97.42,18.22,1978,CONTINENTAL
44721,MEXICO,BAJA CALIFORNIA SUR,LA PAZ,-110.76,25.01,,CONTINENTAL
6292,MEXICO,MEXICO,OTUMBA,-98.72,19.68,2495,CONTINENTAL
97907,MEXICO,HIDALGO,CARDONAL,-98.98,20.63,1613,CONTINENTAL
135608,MEXICO,PUEBLA,TLACOTEPEC DE BENITO JUAREZ,-97.62,18.74,2080,CONTINENTAL
141529,MEXICO,BAJA CALIFORNIA,ENSENADA,-116.01,31.11,334,CONTINENTAL
127090,MEXICO,BAJA CALIFORNIA SUR,MULEGE,-112.6,27.5,779,CONTINENTAL
43978,MEXICO,BAJA CALIFORNIA SUR,LA PAZ,-110.73,24.81,512,CONTINENTAL
127076,MEXICO,BAJA CALIFORNIA SUR,MULEGE,-112.57,27.52,1163,CONTINENTAL
73200,MEXICO,0,0,-110.33,24.46,86,ISLA
129525,MEXICO,SONORA,HUATABAMPO,-109.35,26.62,11,CONTINENTAL
10570,MEXICO,NUEVO LEON,ARAMBERRI,-100,24,1750,CONTINENTAL
3277,MEXICO,PUEBLA,ZAPOTITLAN,-97.44,18.35,1577,CONTINENTAL
88521,MEXICO,DURANGO,HIDALGO,-104.57,26.32,1444,CONTINENTAL
43993,MEXICO,NUEVO LEON,DOCTOR ARROYO,-100.37,24.22,1748,CONTINENTAL
139305,MEXICO,NUEVO LEON,ITURBIDE,-99.89,24.67,1457,CONTINENTAL
130909,MEXICO,COAHUILA DE ZARAGOZA,SIERRA MOJADA,-103.55,27.43,1445,CONTINENTAL
119877,MEXICO,HIDALGO,ZIMAPAN,-99.33,20.62,2016,CONTINENTAL
136371,MEXICO,0,0,-112.4,29,155,ISLA
117831,MEXICO,SONORA,SANTA ANA,-110.86,30.34,953,CONTINENTAL
105327,MEXICO,COAHUILA DE ZARAGOZA,PARRAS,-102.06,25.34,1946,CONTINENTAL
5671,MEXICO,PUEBLA,SAN JOSE MIAHUATLAN,-97.24,18.26,1052,CONTINENTAL
75615,MEXICO,0,0,-112.08,27.19,26,ISLA
6971,MEXICO,PUEBLA,CALTEPEC,-97.44,18.18,1998,CONTINENTAL
121992,MEXICO,BAJA CALIFORNIA SUR,MULEGE,-114.4,27.18,32,CONTINENTAL
107533,MEXICO,NUEVO LEON,MINA,-100.48,26,570,CONTINENTAL
7125,MEXICO,CIUDAD DE MEXICO,TLAHUAC,-98.99,19.32,2513,CONTINENTAL
5756,MEXICO,SONORA,HUATABAMPO,-109.62,26.71,5,CONTINENTAL
119015,MEXICO,NUEVO LEON,ITURBIDE,-99.89,24.67,1457,CONTINENTAL
92483,MEXICO,COAHUILA DE ZARAGOZA,RAMOS ARIZPE,-101.59,26.1,1710,CONTINENTAL
115531,MEXICO,BAJA CALIFORNIA,TIJUANA,-116.73,32.4,238,CONTINENTAL
96889,MEXICO,SINALOA,AHOME,-109.02,26,127,CONTINENTAL
140174,MEXICO,ZACATECAS,MAZAPIL,-102.09,24.22,1703,CONTINENTAL
129224,MEXICO,SONORA,HERMOSILLO,-112.21,29.26,20,CONTINENTAL
97568,MEXICO,SONORA,GUAYMAS,-111.08,27.98,16,CONTINENTAL
99931,MEXICO,BAJA CALIFORNIA SUR,MULEGE,-112.41,27.01,838,CONTINENTAL
81704,MEXICO,OAXACA,SANTIAGO CHAZUMBA,-97.64,18.3,1830,CONTINENTAL
3972,MEXICO,SONORA,AGUA PRIETA,-109.63,31.23,1284,CONTINENTAL
133196,MEXICO,BAJA CALIFORNIA SUR,LA PAZ,-110.76,24.82,525,CONTINENTAL
114865,MEXICO,BAJA CALIFORNIA SUR,LA PAZ,-110.16,24.23,179,CONTINENTAL
94195,MEXICO,0,0,-112.6,28.7,217,ISLA
116085,MEXICO,BAJA CALIFORNIA SUR,COMONDU,-112.04,26.22,136,CONTINENTAL
81630,MEXICO,DURANGO,POANAS,-104.21,23.99,1870,CONTINENTAL
89360,MEXICO,SAN LUIS POTOSI,SOLEDAD DE GRACIANO SANCHEZ,-100.8,22.33,1877,CONTINENTAL
133353,MEXICO,BAJA CALIFORNIA,ENSENADA,-114.1,28.73,278,CONTINENTAL
121180,MEXICO,HIDALGO,TEPEAPULCO,-98.52,19.82,3103,CONTINENTAL
768,MEXICO,0,0,-113.57,29.47,235,ISLA
79316,MEXICO,0,0,-112.29,28.73,87,ISLA
129028,MEXICO,NUEVO LEON,ITURBIDE,-99.8,24.58,984,CONTINENTAL
74136,MEXICO,SONORA,SAN LUIS RIO COLORADO,-113.64,32.01,199,CONTINENTAL
87056,MEXICO,TAMAULIPAS,MIQUIHUANA,-99.88,23.56,1595,CONTINENTAL
98219,MEXICO,0,0,-112.26,28.96,92,ISLA
10025,MEXICO,OAXACA,SAN ANDRES LAGUNAS,-97.51,17.61,2372,CONTINENTAL
78399,MEXICO,COAHUILA DE ZARAGOZA,CUATRO CIENEGAS,-102.15,26.87,763,CONTINENTAL
75300,MEXICO,BAJA CALIFORNIA,ENSENADA,-115.69,30.71,613,CONTINENTAL
124371,MEXICO,BAJA CALIFORNIA SUR,COMONDU,-111.71,24.68,22,CONTINENTAL
77181,MEXICO,COAHUILA DE ZARAGOZA,OCAMPO,-103.22,27.15,1100,CONTINENTAL
92753,MEXICO,SONORA,HERMOSILLO,-111.44,28.33,68,CONTINENTAL
103768,MEXICO,PUEBLA,ZAPOTITLAN,-97.57,18.24,2007,CONTINENTAL
80124,MEXICO,CHIHUAHUA,AHUMADA,-106.47,30.95,1276,CONTINENTAL
131953,MEXICO,BAJA CALIFORNIA,ENSENADA,-116.18,31.68,917,CONTINENTAL
77346,MEXICO,COAHUILA DE ZARAGOZA,LAMADRID,-101.9,27.3,2002,CONTINENTAL
99132,MEXICO,SONORA,GUAYMAS,-111.19,28.04,351,CONTINENTAL
85497,MEXICO,BAJA CALIFORNIA,ENSENADA,-115.69,30.96,1040,CONTINENTAL
7409,MEXICO,NUEVO LEON,DOCTOR ARROYO,-99.96,23.75,1532,CONTINENTAL
10336,MEXICO,QUERETARO,SAN JOAQUIN,-99.52,20.98,1542,CONTINENTAL
11260,MEXICO,BAJA CALIFORNIA,ENSENADA,-115.93,30.79,319,CONTINENTAL
6449,MEXICO,CHIHUAHUA,JIMENEZ,-104.53,26.88,1389,CONTINENTAL
135093,MEXICO,TAMAULIPAS,CRUILLAS,-98.41,24.71,216,CONTINENTAL
105577,MEXICO,COAHUILA DE ZARAGOZA,CUATRO CIENEGAS,-102.3,27,1999,CONTINENTAL
72602,MEXICO,SONORA,GUAYMAS,-111.37,28.23,12,CONTINENTAL
141076,MEXICO,BAJA CALIFORNIA SUR,COMONDU,-111.88,24.96,29,CONTINENTAL
78940,MEXICO,0,0,-112.08,27.23,58,ISLA
116562,MEXICO,SONORA,NAVOJOA,-109.29,26.77,58,CONTINENTAL
91776,MEXICO,BAJA CALIFORNIA,ENSENADA,-115.81,29.96,,MARINA_COSTERA
99540,MEXICO,QUERETARO,PINAL DE AMOLES,-99.6,21.03,988,CONTINENTAL
88511,MEXICO,COAHUILA DE ZARAGOZA,RAMOS ARIZPE,-101.43,25.84,1410,CONTINENTAL
645,MEXICO,BAJA CALIFORNIA SUR,MULEGE,-112.91,27.36,325,CONTINENTAL
106728,MEXICO,TAMAULIPAS,TULA,-99.68,22.74,1040,CONTINENTAL
138206,MEXICO,BAJA CALIFORNIA,ENSENADA,-115.8,30.18,20,CONTINENTAL
95308,MEXICO,QUERETARO,TOLIMAN,-99.91,20.78,1969,CONTINENTAL
346,MEXICO,NUEVO LEON,ARAMBERRI,-99.95,24.07,1743,CONTINENTAL
2761,MEXICO,NUEVO LEON,MINA,-100.58,25.95,768,CONTINENTAL
122081,MEXICO,BAJA CALIFORNIA,ENSENADA,-116.61,31.94,376,CONTINENTAL
99800,MEXICO,SONORA,CABORCA,-112.2,30.77,314,CONTINENTAL
80472,MEXICO,BAJA CALIFORNIA,ENSENADA,-115.78,30.21,128,CONTINENTAL
92557,MEXICO,SONORA,BACOACHI,-109.98,30.55,1089,CONTINENTAL
137461,MEXICO,BAJA CALIFORNIA SUR,COMONDU,-111.82,26.57,256,CONTINENTAL
119349,MEXICO,GUANAJUATO,XICHU,-100.06,21.3,1354,CONTINENTAL
5298,MEXICO,PUEBLA,SAN JOSE MIAHUATLAN,-97.25,18.19,1092,CONTINENTAL
82925,MEXICO,GUANAJUATO,VICTORIA,-100.36,21.27,1973,CONTINENTAL
100385,MEXICO,COAHUILA DE ZARAGOZA,OCAMPO,-103.12,27.13,1073,CONTINENTAL
78320,MEXICO,NUEVO LEON,DOCTOR ARROYO,-100.21,24.26,1737,CONTINENTAL
110440,MEXICO,BAJA CALIFORNIA SUR,LORETO,-111.17,25.52,345,CONTINENTAL
137827,MEXICO,COAHUILA DE ZARAGOZA,ZARAGOZA,-101.52,29.2,576,CONTINENTAL
104452,MEXICO,BAJA CALIFORNIA SUR,LA PAZ,-110.69,24.09,257,CONTINENTAL
89569,MEXICO,SONORA,LA COLORADA,-110.87,28.66,310,CONTINENTAL
83365,MEXICO,TAMAULIPAS,TULA,-99.76,23.11,1225,CONTINENTAL
110657,MEXICO,SONORA,GUAYMAS,-111.07,28.1,259,CONTINENTAL
86674,MEXICO,PUEBLA,COXCATLAN,-97.18,18.31,1088,CONTINENTAL
80291,MEXICO,COAHUILA DE ZARAGOZA,CUATRO CIENEGAS,-102.15,26.81,789,CONTINENTAL
102206,MEXICO,BAJA CALIFORNIA SUR,LORETO,-111.34,25.81,74,CONTINENTAL
138217,MEXICO,BAJA CALIFORNIA SUR,MULEGE,-111.98,26.89,102,CONTINENTAL
81554,MEXICO,BAJA CALIFORNIA SUR,MULEGE,-112.43,27.01,862,CONTINENTAL
122123,MEXICO,BAJA CALIFORNIA,ENSENADA,-113.56,28.95,12,CONTINENTAL
77272,MEXICO,COAHUILA DE ZARAGOZA,ESCOBEDO,-101.23,27.21,384,CONTINENTAL
72641,MEXICO,SONORA,GENERAL PLUTARCO ELIAS CALLES,-112.94,31.84,409,CONTINENTAL
106839,MEXICO,BAJA CALIFORNIA SUR,COMONDU,-112.09,25.81,6,CONTINENTAL
130692,MEXICO,BAJA CALIFORNIA,ENSENADA,-115.48,30,359,CONTINENTAL
731,MEXICO,BAJA CALIFORNIA,ENSENADA,-114.21,28.74,61,CONTINENTAL
139371,MEXICO,SONORA,PITIQUITO,-112.63,29.84,189,CONTINENTAL
96475,MEXICO,PUEBLA,SAN JOSE MIAHUATLAN,-97.33,18.18,1664,CONTINENTAL
108984,MEXICO,COAHUILA DE ZARAGOZA,RAMOS ARIZPE,-100.82,25.67,1174,CONTINENTAL
113869,MEXICO,NUEVO LEON,MONTERREY,-100.21,25.57,1083,CONTINENTAL
43971,MEXICO,BAJA CALIFORNIA,ENSENADA,-115.95,31.28,681,CONTINENTAL
114252,MEXICO,0,0,-112.34,29.22,28,ISLA
79258,MEXICO,BAJA CALIFORNIA SUR,LA PAZ,-110.44,24.18,10,CONTINENTAL
93719,MEXICO,SONORA,GENERAL PLUTARCO ELIAS CALLES,-113.31,31.93,187,CONTINENTAL
90871,MEXICO,BAJA CALIFORNIA SUR,COMONDU,-112.27,24.8,14,ISLA
120889,MEXICO,COAHUILA DE ZARAGOZA,SAN BUENAVENTURA,-102.17,27.83,1494,CONTINENTAL
133259,MEXICO,BAJA CALIFORNIA SUR,LOS CABOS,-110.12,23.11,11,CONTINENTAL
126752,MEXICO,BAJA CALIFORNIA,ENSENADA,-115.43,30.07,570,CONTINENTAL
129485,MEXICO,ZACATECAS,CONCEPCION DEL ORO,-101.19,24.6,1682,CONTINENTAL
110270,MEXICO,BAJA CALIFORNIA SUR,LA PAZ,-110.68,24.78,109,CONTINENTAL
103310,MEXICO,QUERETARO,PEÑAMILLER,-99.68,21.07,1873,CONTINENTAL
134266,MEXICO,QUERETARO,CADEREYTA DE MONTES,-99.74,20.84,1911,CONTINENTAL
138983,MEXICO,SONORA,GUAYMAS,-111.06,28.17,127,CONTINENTAL
110585,MEXICO,TAMAULIPAS,SAN CARLOS,-98.91,24.73,681,CONTINENTAL
81046,MEXICO,BAJA CALIFORNIA,ENSENADA,-116.63,31.67,435,CONTINENTAL
99960,MEXICO,0,0,-110.78,25.61,81,ISLA
137224,MEXICO,TAMAULIPAS,SAN NICOLAS,-98.69,24.55,614,CONTINENTAL
100852,MEXICO,TAMAULIPAS,HIDALGO,-99.51,24.08,798,CONTINENTAL
105083,MEXICO,PUEBLA,ZAPOTITLAN,-97.46,18.26,2116,CONTINENTAL
78315,MEXICO,BAJA CALIFORNIA SUR,LA PAZ,-110.69,24.71,7,CONTINENTAL
88308,MEXICO,PUEBLA,TLACOTEPEC DE BENITO JUAREZ,-97.7,18.68,2059,CONTINENTAL
4163,MEXICO,SONORA,CABORCA,-112.88,30.46,25,CONTINENTAL
109957,MEXICO,PUEBLA,SAN JOSE MIAHUATLAN,-97.35,18.22,2042,CONTINENTAL
86592,MEXICO,BAJA CALIFORNIA,ENSENADA,-115.68,30.34,209,CONTINENTAL
100241,MEXICO,QUERETARO,QUERETARO,-100.43,20.71,1968,CONTINENTAL
84964,MEXICO,SONORA,GENERAL PLUTARCO ELIAS CALLES,-113,31.78,393,CONTINENTAL
131,MEXICO,BAJA CALIFORNIA,ENSENADA,-113.23,28.02,252,CONTINENTAL
81178,MEXICO,BAJA CALIFORNIA,ENSENADA,-115.69,30.34,268,CONTINENTAL
86527,MEXICO,BAJA CALIFORNIA SUR,LORETO,-111.46,26.31,229,CONTINENTAL
75368,MEXICO,SONORA,HERMOSILLO,-110.96,29.03,233,CONTINENTAL
90780,MEXICO,SONORA,HUATABAMPO,-109.3,26.63,21,CONTINENTAL
97362,MEXICO,COAHUILA DE ZARAGOZA,PARRAS,-102.4,25.4,1631,CONTINENTAL
111223,MEXICO,COAHUILA DE ZARAGOZA,CASTAÑOS,-101.61,26.75,960,CONTINENTAL
121871,MEXICO,PUEBLA,SANTIAGO MIAHUATLAN,-97.43,18.56,1957,CONTINENTAL
2039,MEXICO,PUEBLA,ZAPOTITLAN,-97.53,18.31,1545,CONTINENTAL
80522,MEXICO,BAJA CALIFORNIA,ENSENADA,-113.99,28.66,141,CONTINENTAL
117260,MEXICO,0,0,-112.31,28.95,258,ISLA
133591,MEXICO,0,0,-115.19,28.29,438,ISLA
124799,MEXICO,CHIHUAHUA,COYAME DEL SOTOL,-104.88,30.01,2060,CONTINENTAL
141012,MEXICO,GUANAJUATO,XICHU,-100.06,21.31,1383,CONTINENTAL
115958,MEXICO,BAJA CALIFORNIA SUR,MULEGE,-112.65,27.43,383,CONTINENTAL
84446,MEXICO,BAJA CALIFORNIA,ENSENADA,-113.76,28.99,250,CONTINENTAL
3103,MEXICO,COAHUILA DE ZARAGOZA,PARRAS,-102.49,25.36,1213,CONTINENTAL
135729,MEXICO,DURANGO,TLAHUALILO,-103.56,26.57,1320,CONTINENTAL
81262,MEXICO,HIDALGO,PACHUCA DE SOTO,-98.79,20.13,2492,CONTINENTAL
108018,MEXICO,SAN LUIS POTOSI,SOLEDAD DE GRACIANO SANCHEZ,-100.81,22.44,1929,CONTINENTAL
122691,MEXICO,BAJA CALIFORNIA,ENSENADA,-115.45,31.3,851,CONTINENTAL
92649,MEXICO,SONORA,GUAYMAS,-110.41,28.43,215,CONTINENTAL
78758,MEXICO,BAJA CALIFORNIA SUR,COMONDU,-111.8,24.6,6,CONTINENTAL
126343,MEXICO,BAJA CALIFORNIA,ENSENADA,-115.12,29.6,319,CONTINENTAL
79823,MEXICO,SONORA,HERMOSILLO,-111.97,28.81,7,ISLA
95697,MEXICO,HIDALGO,AJACUBA,-99.02,20.15,2241,CONTINENTAL
88040,MEXICO,NUEVO LEON,DOCTOR ARROYO,-100.37,23.43,1700,CONTINENTAL
92173,MEXICO,COAHUILA DE ZARAGOZA,ESCOBEDO,-101.22,27.22,391,CONTINENTAL
5622,MEXICO,PUEBLA,ZAPOTITLAN,-97.46,18.32,1610,CONTINENTAL
78129,MEXICO,TAMAULIPAS,SAN CARLOS,-98.97,24.28,214,CONTINENTAL
111396,MEXICO,SONORA,GUAYMAS,-111.07,27.97,224,CONTINENTAL
79937,MEXICO,0,0,-110.61,24.93,102,ISLA
99235,MEXICO,BAJA CALIFORNIA SUR,LA PAZ,-110.89,25.06,167,CONTINENTAL
81661,MEXICO,BAJA CALIFORNIA SUR,LA PAZ,-110.23,23.42,10,CONTINENTAL
90707,MEXICO,GUANAJUATO,VALLE DE SANTIAGO,-101.2,20.4,1753,CONTINENTAL
10711,MEXICO,QUERETARO,PEÑAMILLER,-99.92,21.15,1837,CONTINENTAL
3171,MEXICO,COAHUILA DE ZARAGOZA,TORREON,-103.42,25.48,1279,CONTINENTAL
81720,MEXICO,PUEBLA,ZAPOTITLAN,-97.54,18.26,1663,CONTINENTAL
78079,MEXICO,BAJA CALIFORNIA SUR,LORETO,-111.39,26.28,8,CONTINENTAL
108315,MEXICO,CHIHUAHUA,JUAREZ,-106.51,31.26,1308,CONTINENTAL
130388,MEXICO,BAJA CALIFORNIA,ENSENADA,-115.61,30.96,1707,CONTINENTAL
89990,MEXICO,SAN LUIS POTOSI,GUADALCAZAR,-100.46,22.95,1345,CONTINENTAL
101615,MEXICO,PUEBLA,CALTEPEC,-97.44,18.19,2054,CONTINENTAL
137779,MEXICO,SONORA,HUATABAMPO,-109.32,26.58,8,CONTINENTAL
134722,MEXICO,NUEVO LEON,SANTA CATARINA,-100.39,25.49,1480,CONTINENTAL
120635,MEXICO,BAJA CALIFORNIA SUR,MULEGE,-112.41,27.01,838,CONTINENTAL
81764,MEXICO,DURANGO,TLAHUALILO,-103.75,26.57,1149,CONTINENTAL
2592,MEXICO,COAHUILA DE ZARAGOZA,PARRAS,-102.49,25.36,1213,CONTINENTAL
85377,MEXICO,DURANGO,RODEO,-104.46,25.13,1353,CONTINENTAL
136733,MEXICO,COAHUILA DE ZARAGOZA,MUZQUIZ,-101.86,28.31,1250,CONTINENTAL
6450,MEXICO,CHIHUAHUA,ASCENSION,-107.65,31.27,1355,CONTINENTAL
94642,MEXICO,SONORA,CUCURPE,-110.78,30.42,1067,CONTINENTAL
85473,MEXICO,0,0,-115.23,28.36,296,ISLA
2784,MEXICO,NUEVO LEON,MINA,-100.58,25.95,768,CONTINENTAL
72746,MEXICO,PUEBLA,CALTEPEC,-97.39,18.21,2093,CONTINENTAL
9682,MEXICO,GUANAJUATO,VICTORIA,-100.17,21.18,2147,CONTINENTAL
128406,MEXICO,QUERETARO,COLON,-100.14,20.79,2084,CONTINENTAL
105134,MEXICO,BAJA CALIFORNIA SUR,MULEGE,-114.67,27.6,307,CONTINENTAL
75125,MEXICO,OAXACA,VILLA DE TAMAZULAPAM DEL PROGRESO,-97.63,17.68,2096,CONTINENTAL
111445,MEXICO,COAHUILA DE ZARAGOZA,ACUÑA,-102.6,29.27,1076,CONTINENTAL
92560,MEXICO,TAMAULIPAS,SAN CARLOS,-98.98,24.29,465,CONTINENTAL
73359,MEXICO,DURANGO,TLAHUALILO,-103.71,26.42,1130,CONTINENTAL
87692,MEXICO,PUEBLA,ZAPOTITLAN,-97.52,18.3,1563,CONTINENTAL
49,MEXICO,BAJA CALIFORNIA SUR,LORETO,-111.45,25.97,195,CONTINENTAL
44491,MEXICO,BAJA CALIFORNIA,ENSENADA,-113.66,28.29,500,CONTINENTAL
102867,MEXICO,QUERETARO,QUERETARO,-100.43,20.71,1968,CONTINENTAL
133004,MEXICO,PUEBLA,ZAPOTITLAN,-97.43,18.37,1558,CONTINENTAL
1372,MEXICO,TAMAULIPAS,VICTORIA,-99.11,23.64,352,CONTINENTAL
139712,MEXICO,CHIHUAHUA,AQUILES SERDAN,-105.8,28.64,1326,CONTINENTAL
120812,MEXICO,COAHUILA DE ZARAGOZA,CASTAÑOS,-101.37,26.34,1180,CONTINENTAL
106583,MEXICO,NUEVO LEON,GALEANA,-100.78,24.57,1853,CONTINENTAL
89318,MEXICO,SAN LUIS POTOSI,SOLEDAD DE GRACIANO SANCHEZ,-100.8,22.33,1877,CONTINENTAL
85125,MEXICO,SONORA,CABORCA,-112.49,30.56,218,CONTINENTAL
141199,MEXICO,QUERETARO,QUERETARO,-100.43,20.71,1968,CONTINENTAL
120105,MEXICO,0,0,-112.4,29,155,ISLA
96283,MEXICO,SONORA,GUAYMAS,-110.82,28.25,159,CONTINENTAL
91813,MEXICO,SINALOA,AHOME,-109.12,25.58,6,ISLA
90027,MEXICO,TAMAULIPAS,MIQUIHUANA,-99.87,23.55,1553,CONTINENTAL
9854,MEXICO,QUERETARO,PEÑAMILLER,-99.92,21.15,1837,CONTINENTAL
137725,MEXICO,SONORA,CUCURPE,-110.56,30.37,978,CONTINENTAL
111512,MEXICO,SONORA,SAN LUIS RIO COLORADO,-114.39,32.35,124,CONTINENTAL
4022,MEXICO,MEXICO,HUEHUETOCA,-99.25,19.85,2489,CONTINENTAL
117441,MEXICO,TAMAULIPAS,TULA,-99.93,22.8,1038,CONTINENTAL
98991,MEXICO,0,0,-110.63,24.92,7,ISLA
137977,MEXICO,BAJA CALIFORNIA,ENSENADA,-114.67,30.47,38,CONTINENTAL
81970,MEXICO,HIDALGO,ZIMAPAN,-99.35,20.67,1873,CONTINENTAL
88598,MEXICO,SONORA,PITIQUITO,-112.19,30,551,CONTINENTAL
2730,MEXICO,NUEVO LEON,MINA,-100.58,25.95,768,CONTINENTAL
91494,MEXICO,SAN LUIS POTOSI,CERRITOS,-100.07,22.5,1200,CONTINENTAL
90078,MEXICO,GUANAJUATO,SAN FELIPE,-101.1,21.58,1915,CONTINENTAL
120530,MEXICO,NUEVO LEON,ARAMBERRI,-99.81,24.07,1150,CONTINENTAL
124574,MEXICO,COAHUILA DE ZARAGOZA,MUZQUIZ,-101.86,28.31,1250,CONTINENTAL
43797,MEXICO,NUEVO LEON,GENERAL TERAN,-99.23,25.15,259,CONTINENTAL
7224,MEXICO,COAHUILA DE ZARAGOZA,SAN PEDRO,-102.83,26.24,1262,CONTINENTAL
122810,MEXICO,NUEVO LEON,DOCTOR ARROYO,-99.97,23.83,1799,CONTINENTAL
119365,MEXICO,PUEBLA,ZAPOTITLAN,-97.44,18.39,1597,CONTINENTAL
118483,MEXICO,SONORA,HUATABAMPO,-109.42,26.75,16,CONTINENTAL
99499,MEXICO,BAJA CALIFORNIA SUR,COMONDU,-112.28,24.78,70,ISLA
113219,MEXICO,BAJA CALIFORNIA SUR,LA PAZ,-111.14,24.44,90,CONTINENTAL
118566,MEXICO,COAHUILA DE ZARAGOZA,SAN PEDRO,-102.85,26.33,1355,CONTINENTAL
115690,MEXICO,SONORA,GUAYMAS,-111.21,28.11,126,CONTINENTAL
138138,MEXICO,SINALOA,AHOME,-108.93,25.49,318,CONTINENTAL
