ID,division,clase,orden,familia,genero,tipo,color,colector,numerocatalogo,numerocolecta,siglascoleccion
2730,Magnoliophyta,Liliopsida,Asparagales,15,21,Hierba ,2,NO PROPORCIONADO,E17B-49,535,NO DISPONIBLE
91494,Magnoliophyta,Magnoliopsida,Caryophyllales,27,677,Árbol,7,GSH,NO DISPONIBLE,28550,GBH
90078,Magnoliophyta,Magnoliopsida,Caryophyllales,27,519,Arbusto,1,Rolando T. Bárcenas Luna,RTBL00566,RTBL00078,MEXU
120530,Magnoliophyta,Magnoliopsida,Malvales,39,481,Hierba ,15,S. J. Siedo; J. K. Williams,213732,480,TEX
124574,Magnoliophyta,Magnoliopsida,Plantaginales,54,538,Hierba ,5,E. M. Marsh,106956,1302,TEX
43797,Magnoliophyta,Liliopsida,Pontederiales,61,262,Hierba ,7,NO DISPONIBLE,422636,NO DISPONIBLE,MEXU
7224,Magnoliophyta,Liliopsida,Commelinales,28,723,Hierba ,17,J. Henrickson,370245,6040,TEX
122810,Magnoliophyta,Magnoliopsida,Myrtales,45,514,Hierba ,1,L. Hernández S.; M. Martínez; J. Jiménez,160066,2683,TEX
119365,Magnoliophyta,Magnoliopsida,Malvales,39,362,Arbusto,1,F. Chiang C.,336653,2094,MEXU
118483,Magnoliophyta,Magnoliopsida,Malvales,39,3,arbusto,3,NO DISPONIBLE,2145527,NO DISPONIBLE,MO
99499,Magnoliophyta,Magnoliopsida,Geraniales,48,523,Hierba ,2,NO DISPONIBLE,1490170,NO DISPONIBLE,MO
113219,Magnoliophyta,Magnoliopsida,Malpighiales,31,293,Hierba ,18,P. Tenorio L.; C. Romero de T.; J. I. Solís; J. Agundes E.,93577,10381,TEX
118566,Magnoliophyta,Magnoliopsida,Malvales,39,3,arbusto,1,NO DISPONIBLE,2142268,NO DISPONIBLE,MO
115690,Magnoliophyta,Magnoliopsida,Malpighiales,31,293,Hierba ,7,R.M. Turner; T.L. Burgess; J.L. Duek; P.S. Martin,228191,79-265,ARIZ
138138,Magnoliophyta,Magnoliopsida,Solanales,84,447,Arbusto,17,H.S. Gentry,274317,14372,ARIZ
10847,Magnoliophyta,Liliopsida,Liliales,46,630,Hierba ,1,GSH,NO DISPONIBLE,27867,GBH
105003,Magnoliophyta,Magnoliopsida,Lamiales,36,625,Arbusto,13,H.S. Gentry,87142,4038a,ARIZ
107866,Magnoliophyta,Magnoliopsida,Lamiales,47,146,Hierba ,1,Thorne,NO DISPONIBLE,31936,ENCB
95116,Magnoliophyta,Magnoliopsida,Gentianales,9,71,Hierba ,7,T.R. Van Devender; T.L. Van Devender; R.M. Turner,235098,NO DISPONIBLE,ARIZ
79415,Magnoliophyta,Magnoliopsida,Caryophyllales,5,76,arbusto,8,Antoine Cornet,784,808,INECOL-CRD
76627,Magnoliophyta,Magnoliopsida,Capparales,25,283,Hierba ,7,Carlos Morin Valdes,NO DISPONIBLE,91,IZTA
102613,Magnoliophyta,Magnoliopsida,Lamiales,1,616,Hierba ,6,R. Moran,8967,13005,SD
96094,Magnoliophyta,Magnoliopsida,Gentianales,9,71,Sufrútice,7,NO DISPONIBLE,1870,NO DISPONIBLE,MEXU
83680,Magnoliophyta,Magnoliopsida,Caryophyllales,27,211,Arbusto,1,Jon Rebman,138736,2874,CAS-BOT
125765,Magnoliophyta,Magnoliopsida,Polygalales,59,578,Arbusto,7,I. M. Johnston; C. H. Muller,222368,18,LL
131977,Magnoliophyta,Magnoliopsida,Rubiales,72,317,Hierba ,7,Reid Moran,106191,18852,SD
6264,Magnoliophyta,Liliopsida,Commelinales,28,128,Hierba ,17,"Valiente Banuet, Alfonso",539201,889,MEXU
4924,Magnoliophyta,Liliopsida,Asparagales,16,29,Hierba ,2,E. Ventura V.; E. López,82112,8424,IEB
128965,Magnoliophyta,Magnoliopsida,Rhamnales,69,188,Árbol,7,R. Fernández,32943,4865,CICY
96210,Magnoliophyta,Magnoliopsida,Gentianales,9,71,Sufrútice,7,NO DISPONIBLE,dbsn254127,NO DISPONIBLE,ARIZ
133964,Magnoliophyta,Magnoliopsida,Sapindales,7,608,arbusto,7,OTéllez,NO APLICA,NO APLICA,NO APLICA
4659,Magnoliophyta,Liliopsida,Asparagales,15,767,Árbol,2,OTéllez,NO APLICA,NO APLICA,NO APLICA
129982,Magnoliophyta,Magnoliopsida,Rhamnales,69,606,Hierba ,7,J. Rebman,12648,5458,HCIB
120076,Magnoliophyta,Magnoliopsida,Malvales,39,381,Arbusto,17,MDL,NO APLICA,NO APLICA,NO APLICA
118513,Magnoliophyta,Magnoliopsida,Malvales,39,3,arbusto,3,A. Búrquez; A. Quijada,8218,90-216,USON
97900,Magnoliophyta,Magnoliopsida,Gentianales,9,471,Sufrútice,7,J.I.C.,NO DISPONIBLE,JIC 25444,FESI
90221,Magnoliophyta,Magnoliopsida,Caryophyllales,27,519,Arbusto,1,L. SCHEINVAR; C. RAMIREZ,NO DISPONIBLE,1605,ENCB
123512,Magnoliophyta,Magnoliopsida,Piperales,78,45,Arbusto,12,"Jon Rebman, et al.",NO DISPONIBLE,2721,BCMEX
6242,Magnoliophyta,Liliopsida,Commelinales,28,128,Hierba ,17,OTéllez; MAyala; IRosas,106648,19150,FCME
11396,Magnoliophyta,Liliopsida,Najadales,89,552,Hierba ,7,E. Yale Dawson,939857,10379,UC
105670,Magnoliophyta,Magnoliopsida,Lamiales,36,625,Sufrútice,16,Hinton; et al.,249863,23139,TEX
91619,Magnoliophyta,Magnoliopsida,Caryophyllales,27,685,Arbusto,10,NO DISPONIBLE,2131855,NO DISPONIBLE,MO
106980,Magnoliophyta,Magnoliopsida,Lamiales,44,308,Arbusto,1,T.R. Van Devender; A.L. Reina G.; M. Villa; G. Luna; M. Reyes,15143,2010-1176,USON
96233,Magnoliophyta,Magnoliopsida,Gentianales,9,71,Sufrútice,7,A. M. Carter; J. Reese,184740,4579,TEX
97601,Magnoliophyta,Magnoliopsida,Gentianales,9,470,Sufrútice,18,IRosas; OTéllez; MAyala; MCCastillo,105772,732,FCME
127563,Magnoliophyta,Magnoliopsida,Polygonales,60,423,Hierba ,7,James L. Reveal,NO DISPONIBLE,6838,MO
137968,Magnoliophyta,Magnoliopsida,Solanales,84,447,Hierba ,17,I. L. Wiggins,K000063289,4381,K
79147,Magnoliophyta,Magnoliopsida,Caryophyllales,5,32,Hierba ,8,I. L. Wiggins,173633,14427,TEX
4054,Magnoliophyta,Liliopsida,Asparagales,15,255,Hierba ,1,"Lorence, David H.",347946,3728,MEXU
111081,Magnoliophyta,Magnoliopsida,Malpighiales,31,205,Hierba ,7,A.M. Carter; A.M. Alexander; L. Kellogg,272669,2033,ARIZ
83841,Magnoliophyta,Magnoliopsida,Caryophyllales,27,211,Arbusto,1,J. P. REBMAN,5801,1702,BCMEX
6726,Magnoliophyta,Liliopsida,Commelinales,28,319,Hierba ,5,"Chiang Cabrera, Fernando",498654,F-455,MEXU
87738,Magnoliophyta,Magnoliopsida,Caryophyllales,27,503,Arbusto,7,OTéllez,NO APLICA,NO APLICA,NO APLICA
81374,Magnoliophyta,Magnoliopsida,Caryophyllales,5,164,Hierba ,7,Wiggins,NO DISPONIBLE,947,ENCB
73414,Magnoliophyta,Magnoliopsida,Boraginales,24,207,Hierba ,7,I. L. Wiggins; D. B. Wiggins,224810,15935,TEX
77704,Magnoliophyta,Magnoliopsida,Capparales,25,657,Hierba ,1,Richard S. Felger; Allan D. Zimmerman,878288,NO DISPONIBLE,MEXU
135758,Magnoliophyta,Magnoliopsida,Sapindales,73,770,Arbusto,12,L. González Quintero,NO DISPONIBLE,2743a,ENCB
92413,Magnoliophyta,Magnoliopsida,Caryophyllales,42,53,Hierba ,1,Rosario Ruiz de Esparza,223,457,INECOL-CRD
135550,Magnoliophyta,Magnoliopsida,Sapindales,73,598,Árbol,12,J. S. Henrickson,187365,7812,TEX
3236,Magnoliophyta,Liliopsida,Asparagales,15,21,Hierba ,2,H.S. Gentry; J. Argüelles,267011,19899,ARIZ
82603,Magnoliophyta,Magnoliopsida,Caryophyllales,5,711,Hierba ,7,NO DISPONIBLE,2069496,NO DISPONIBLE,MO
116843,Magnoliophyta,Magnoliopsida,Malpighiales,31,682,Hierba ,4,NO DISPONIBLE,2079152,NO DISPONIBLE,MO
85356,Magnoliophyta,Magnoliopsida,Caryophyllales,27,260,Arbusto,16,"Harmon, W.; B. Cox; D. B. Dunn",NO DISPONIBLE,5432A,MO
128504,Magnoliophyta,Magnoliopsida,Rhamnales,69,18,Árbol,7,NO DISPONIBLE,dbsn284265,NO DISPONIBLE,ARIZ
111291,Magnoliophyta,Magnoliopsida,Malpighiales,31,205,Hierba ,7,J. S. Henrickson,93020,12417-1,LL
86414,Magnoliophyta,Magnoliopsida,Caryophyllales,27,442,Árbol,7,TTS; Arias; H. Arreola-Nava,NO DISPONIBLE,423,CHAPA
1780,Magnoliophyta,Liliopsida,Asparagales,15,21,Hierba ,2,OTéllez,NO APLICA,NO APLICA,NO APLICA
80764,Magnoliophyta,Magnoliopsida,Caryophyllales,5,76,Arbusto,7,NO DISPONIBLE,dbsn304688,NO DISPONIBLE,ARIZ
141230,Magnoliophyta,Magnoliopsida,Urticales,87,151,Hierba ,20,J. Rebman,NO DISPONIBLE,9699,BCMEX
5648,Magnoliophyta,Liliopsida,Bromeliales,26,714,Hierba ,1,A. Espejo; A.R. López-Ferrari; J. Ceja; A. Mendoza,48725,6029,CICY
87930,Magnoliophyta,Magnoliopsida,Caryophyllales,27,504,Arbusto,15,NO DISPONIBLE,2175563,NO DISPONIBLE,MO
114185,Magnoliophyta,Magnoliopsida,Malpighiales,31,293,arbusto,1,NO DISPONIBLE,2061891,NO DISPONIBLE,MO
119187,Magnoliophyta,Magnoliopsida,Malvales,39,327,Arbusto,1,M. Dominguez L.,NO DISPONIBLE,1196,BCMEX
1561,Magnoliophyta,Liliopsida,Asparagales,15,21,Hierba ,2,NO DISPONIBLE,2539944,NO DISPONIBLE,US
135321,Magnoliophyta,Magnoliopsida,Sapindales,73,226,Arbusto,2,T. F Patterson,NO DISPONIBLE,183858,TEX
1197,Magnoliophyta,Liliopsida,Asparagales,6,735,Hierba ,2,T. Thomas,131569,1421,UCR
10493,Magnoliophyta,Liliopsida,Liliales,46,232,Hierba ,1,F. Chiang C.; T. L. Wendt; M. C. Johnston,111705,9270,LL
7759,Magnoliophyta,Liliopsida,Cyperales,29,215,Hierba ,2,R. Salgado B.,46836,NO DISPONIBLE,IEB
113290,Magnoliophyta,Magnoliopsida,Malpighiales,31,293,Hierba ,18,R.S. Felger; M.F. Wilson,317268,95-243,ARIZ
133260,Magnoliophyta,Magnoliopsida,Sapindales,7,217,Árbol,7,J.L. León de la Luz,21424,10781,HCIB
131919,Magnoliophyta,Magnoliopsida,Rubiales,72,317,Hierba ,7,R. Moran,6882,10950,SD
136367,Magnoliophyta,Magnoliopsida,Sapindales,90,754,Arbusto,7,J.J. Sánchez,NO APLICA,NO DISPONIBLE,NO APLICA
89300,Magnoliophyta,Magnoliopsida,Caryophyllales,27,519,Arbusto,1,L. Scheinvar; S. Zamudio,136413,2403,IBUG
113855,Magnoliophyta,Magnoliopsida,Malpighiales,31,293,Hierba ,16,J.J. Sánchez; D.Z. Ávila-Jiménez,15281,2010-635,USON
115122,Magnoliophyta,Magnoliopsida,Malpighiales,31,293,arbusto,1,IRosas; MAyala; RÁlvarez; MEParraO; KGutiérrez; VGonzálezR; JMontoya,NO DISPONIBLE,3043,FCME
89989,Magnoliophyta,Magnoliopsida,Caryophyllales,27,519,Arbusto,1,NO DISPONIBLE,2179871,NO DISPONIBLE,MO
106234,Magnoliophyta,Magnoliopsida,Lamiales,36,625,Hierba ,5,A. Salinas T.; P. Solís S.,26558,F-3269,CHAP
97112,Magnoliophyta,Magnoliopsida,Gentianales,9,342,Arbusto,1,J. S. Henrickson; S. Sundberg,251859,12941,TEX
127364,Magnoliophyta,Magnoliopsida,Polygonales,60,280,Hierba ,7,GSH,NO DISPONIBLE,28595,GBH
89321,Magnoliophyta,Magnoliopsida,Caryophyllales,27,519,Arbusto,1,Carlos Gómez Hinostrosa,CGH00563,CGH00059,MEXU
83880,Magnoliophyta,Magnoliopsida,Caryophyllales,27,211,Arbusto,1,E. Y. DAWSON,459682,6312,RSA
102545,Magnoliophyta,Magnoliopsida,Lamiales,1,616,Hierba ,6,A. M. Powell; B. L. Turner,88849,1830,TEX
84278,Magnoliophyta,Magnoliopsida,Caryophyllales,27,211,Arbusto,3,J. P. REBMAN,5624,1471,BCMEX
121706,Magnoliophyta,Magnoliopsida,Malvales,39,756,Hierba ,1,Dennis E. Breedlove,314623,43224,MEXU
2769,Magnoliophyta,Liliopsida,Asparagales,15,21,Hierba ,2,NO PROPORCIONADO,E17-10,56,NO DISPONIBLE
98326,Magnoliophyta,Magnoliopsida,Gentianales,9,479,Sufrútice,7,OTéllez; MAyala; IRosas,105886,19147,FCME
82298,Magnoliophyta,Magnoliopsida,Caryophyllales,5,394,Hierba ,18,R. M. Stewart,49636,1139,TEX
128575,Magnoliophyta,Magnoliopsida,Rhamnales,69,149,Árbol,7,J. L. López,NO APLICA,154,QMEX
131961,Magnoliophyta,Magnoliopsida,Rubiales,72,317,Hierba ,7,Reid Moran; James L. Reveal,100568,26194,SD
121173,Magnoliophyta,Magnoliopsida,Malvales,39,667,Hierba ,20,Eva Torrecillas,411991,202,MEXU
83047,Magnoliophyta,Magnoliopsida,Caryophyllales,27,75,Arbusto,1,"MARTINEZ-AVALOS, J.; J. JIMENEZ; A. MORA",NO DISPONIBLE,129,UAT
3254,Magnoliophyta,Liliopsida,Asparagales,15,72,Hierba ,1,E. Guízar N.,49683,4876,CHAP
5262,Magnoliophyta,Liliopsida,Bromeliales,26,346,Hierba ,2,"Monsalvo-Reyes,  A.C.; Martínez, D.C.; Pérez, C.J.; Cruz, S.J.; Martínez, M.N.; De La Torre,  A. R.; Fuentes, M. V.",NO DISPONIBLE,CFP333,IZTA
6017,Magnoliophyta,Liliopsida,Bromeliales,26,714,Hierba ,15,D. E. Breedlove; F. S. Kawahara,183158,60963,TEX
72794,Magnoliophyta,Magnoliopsida,Boraginales,24,109,arbusto,7,P. Tenorio; C. Romero de T.; J. I. Solís; J. Agúndez,610974,10540,MEXU
92176,Magnoliophyta,Magnoliopsida,Caryophyllales,42,11,Hierba ,1,GSH,NO DISPONIBLE,22866,GBH
90677,Magnoliophyta,Magnoliopsida,Caryophyllales,27,519,Arbusto,1,P. J. REMPEL,442408,82,RSA
1592,Magnoliophyta,Liliopsida,Asparagales,15,21,Hierba ,2,NO DISPONIBLE,dbsn171270,NO DISPONIBLE,ARIZ
113150,Magnoliophyta,Magnoliopsida,Malpighiales,31,293,Hierba ,10,M. Domínguez L.,11303,2583,HCIB
4219,Magnoliophyta,Liliopsida,Asparagales,15,511,Árbol,1,James Dice; Michael Donoghue; Harold Wier,117552,515,SD
9118,Magnoliophyta,Liliopsida,Cyperales,29,313,Hierba ,19,J. Crutchfield; B. L. Turner,175625,3641,TEX
132480,Magnoliophyta,Magnoliopsida,Rubiales,72,488,Hierba ,7,NO DISPONIBLE,2303529,NO DISPONIBLE,MO
107261,Magnoliophyta,Magnoliopsida,Lamiales,44,309,Árbol,1,M. Martínez,NO APLICA,4935,QMEX
122033,Magnoliophyta,Magnoliopsida,Myrtales,45,134,Arbusto,1,NO DISPONIBLE,2327846,NO DISPONIBLE,MO
87624,Magnoliophyta,Magnoliopsida,Caryophyllales,27,498,Árbol,18,J.I. Calzada,M000911,5391,XAL
117048,Magnoliophyta,Magnoliopsida,Malpighiales,31,724,Hierba ,7,R.S. Felger; J.W. Edmundson; A. Russell,217759,17330,ARIZ
131674,Magnoliophyta,Magnoliopsida,Rubiales,72,111,Arbusto,7,A. Arredondo G.,44905,78,INIF
120280,Magnoliophyta,Magnoliopsida,Malvales,39,425,Hierba ,7,R. Moran,45822,21173,SD
102554,Magnoliophyta,Magnoliopsida,Lamiales,1,616,Hierba ,6,NO DISPONIBLE,K000064295,NO DISPONIBLE,K
88637,Magnoliophyta,Magnoliopsida,Caryophyllales,27,519,Arbusto,1,C. Gómez,NO DISPONIBLE,632,MEXU
120372,Magnoliophyta,Magnoliopsida,Malvales,39,461,Arbusto,1,"Dorado Ramírez, Oscar",NO DISPONIBLE,F-2988,MEXU
100726,Magnoliophyta,Magnoliopsida,Lamiales,1,252,Arbusto,7,IRosas; MAyala; KGutiérrez; VGonzálezR; JMontoya,NO DISPONIBLE,3790,FCME
94687,Magnoliophyta,Magnoliopsida,Gentianales,9,71,Hierba ,15,I. M. Johnston; C. H. Muller,184369,367,TEX
106865,Magnoliophyta,Magnoliopsida,Lamiales,36,703,Arbusto,7,J. S. Henrickson; S. Sundberg,226025,14465,TEX
128140,Magnoliophyta,Magnoliopsida,Ranunculales,67,59,Sufrútice,7,M. H. Mayfield; B. G. Milligan; C. McCall,239949,1367,TEX
130680,Magnoliophyta,Magnoliopsida,Rosales,71,204,Árbol,7,NO DISPONIBLE,2039409,NO DISPONIBLE,MO
120397,Magnoliophyta,Magnoliopsida,Malvales,39,461,Arbusto,1,R.S. Felger; Frank W. Reichenbacher,NO DISPONIBLE,1147,ARIZ
135557,Magnoliophyta,Magnoliopsida,Sapindales,73,598,Árbol,12,R. M. Stewart,187405,1881,LL
124404,Magnoliophyta,Magnoliopsida,Plantaginales,54,473,Hierba ,5,Rzedowski,NO DISPONIBLE,4053,ENCB
89357,Magnoliophyta,Magnoliopsida,Caryophyllales,27,519,Arbusto,1,Carlos Gómez Hinostrosa,CGH00398,CGH00037,MEXU
115231,Magnoliophyta,Magnoliopsida,Malpighiales,31,293,Hierba ,17,Mayfield; A. L. Hempel; A. Jack,91334,1094,TEX
136969,Magnoliophyta,Magnoliopsida,Solanales,58,439,Arbusto,7,Carlos Morin Valdes,NO DISPONIBLE,963,IZTA
85458,Magnoliophyta,Magnoliopsida,Caryophyllales,27,288,Árbol,14,V. Alvarado R.; S. Arias M.; L. López; A. Ocampo L.,1027469,62,MEXU
117985,Magnoliophyta,Magnoliopsida,Malpighiales,74,623,Árbol,12,"Robert Thorne, et al.",NO DISPONIBLE,60713,BCMEX
134396,Magnoliophyta,Magnoliopsida,Sapindales,7,608,Árbol,7,"Cortez, E. A.",NO DISPONIBLE,4,BCMEX
73044,Magnoliophyta,Magnoliopsida,Boraginales,24,194,arbusto,7,M. Domínguez L.,17609,3154,HCIB
115936,Magnoliophyta,Magnoliopsida,Malpighiales,31,293,arbusto,7,H.S. Gentry,86028,7751,ARIZ
92075,Magnoliophyta,Magnoliopsida,Caryophyllales,42,11,Hierba ,1,R. Spellenberg; R. Miller,49957,2573,LL
10519,Magnoliophyta,Liliopsida,Liliales,46,272,Hierba ,15,J. Espinosa,142258,318,MEXU
135883,Magnoliophyta,Magnoliopsida,Sapindales,73,770,Arbusto,12,A. Búrquez,6662,94-252,USON
108371,Magnoliophyta,Magnoliopsida,Lamiales,47,419,Arbusto,1,Rzedowski,NO DISPONIBLE,6563,ENCB
93268,Magnoliophyta,Magnoliopsida,Caryophyllales,42,486,Arbusto,1,R. Moran,3456,10346,SD
77960,Magnoliophyta,Magnoliopsida,Capparales,68,516,Hierba ,7,J.L. León de la Luz,18811,10238,HCIB
117469,Magnoliophyta,Magnoliopsida,Malpighiales,51,43,Arbusto,5,NO DISPONIBLE,K000187340,NO DISPONIBLE,K
112338,Magnoliophyta,Magnoliopsida,Malpighiales,31,293,Hierba ,7,OTéllez,NO APLICA,NO APLICA,NO APLICA
2159,Magnoliophyta,Liliopsida,Asparagales,15,21,Hierba ,2,OTéllez,NO APLICA,NO APLICA,NO APLICA
3331,Magnoliophyta,Liliopsida,Asparagales,15,89,Árbol,1,L. Hernández,NO APLICA,2369,QMEX
118441,Magnoliophyta,Magnoliopsida,Malvales,39,3,arbusto,3,A. Carter; R. Ferris,50291,3889,SD
135096,Magnoliophyta,Magnoliopsida,Sapindales,73,41,Árbol,7,F. Chiang C.; T. L. Wendt; M. C. Johnston,183703,7658,LL
113254,Magnoliophyta,Magnoliopsida,Malpighiales,31,293,Hierba ,18,R. Domínguez C.,18684,2782,HCIB
73882,Magnoliophyta,Magnoliopsida,Boraginales,24,207,Hierba ,7,MDL,24546,4434,HCIB
110222,Magnoliophyta,Magnoliopsida,Malpighiales,31,167,Sufrútice,7,J.A. Villarreal-Quintanilla,340837,4655,ARIZ
94756,Magnoliophyta,Magnoliopsida,Gentianales,9,71,Hierba ,15,NO DISPONIBLE,175,NO DISPONIBLE,MEXU
121887,Magnoliophyta,Magnoliopsida,Myrtales,38,349,Arbusto,1,A. Hernández C.; J. A. Honey B.; F. A. Barkley,270469,NO DISPONIBLE,TEX
129630,Magnoliophyta,Magnoliopsida,Rhamnales,69,407,Árbol,7,E. Estrada; C. Yen; G. Cavazos; C. Doria; Y. Lumbreras; E. Zamora,NO DISPONIBLE,16701,CFNL
82220,Magnoliophyta,Magnoliopsida,Caryophyllales,5,394,Hierba ,7,Carlos Morin Valdes,NO DISPONIBLE,928,IZTA
112802,Magnoliophyta,Magnoliopsida,Malpighiales,31,293,Hierba ,7,L. Moreno; J. Sánchez E.; M. Espiricueta,7229,00-303,USON
108081,Magnoliophyta,Magnoliopsida,Lamiales,47,146,Arbusto,1,B. Hinton; et al.,144445,20778,IEB
117920,Magnoliophyta,Magnoliopsida,Malpighiales,74,623,Árbol,12,Abel García Arévalo,1134,2654,INECOL-CRD
126991,Magnoliophyta,Magnoliopsida,Polygonales,60,280,Arbusto,7,Reid Moran; James L. Reveal,87362,19772,SD
114641,Magnoliophyta,Magnoliopsida,Malpighiales,31,293,Hierba ,7,José Juan Pérez Navarro,8998,705,HCIB
72680,Magnoliophyta,Magnoliopsida,Boraginales,24,51,Hierba ,7,F. Chiang; F. González Medrano; V. Jaramillo; P. Dávila,346736,373,MEXU
111270,Magnoliophyta,Magnoliopsida,Malpighiales,31,205,Hierba ,7,R. L. Hartman,93002,3323,TEX
138374,Magnoliophyta,Magnoliopsida,Solanales,84,447,Arbusto,17,D. L. Venable; S. McCormick,227324,938,LL
90961,Magnoliophyta,Magnoliopsida,Caryophyllales,27,524,Árbol,7,OTéllez,NO APLICA,NO APLICA,NO APLICA
5719,Magnoliophyta,Liliopsida,Bromeliales,26,714,Hierba ,15,GSH,NO DISPONIBLE,19596,GBH
128848,Magnoliophyta,Magnoliopsida,Rhamnales,69,149,Hierba ,7,R. Moran,32659,20430,SD
99211,Magnoliophyta,Magnoliopsida,Gentianales,9,744,Árbol,7,NO DISPONIBLE,2784367,NO DISPONIBLE,MO
131849,Magnoliophyta,Magnoliopsida,Rubiales,72,317,Arbusto,7,J. Rebman,NO DISPONIBLE,9347,BCMEX
99380,Magnoliophyta,Magnoliopsida,Gentianales,9,744,Árbol,7,A.L. Reina; J. Sánchez E.; G.G. Morales; T. Fuentes,4476,95-142,USON
132535,Magnoliophyta,Magnoliopsida,Rubiales,72,602,Árbol,7,J. Rebman,NO DISPONIBLE,7600,BCMEX
138520,Magnoliophyta,Magnoliopsida,Solanales,84,447,Arbusto,17,R.S. Felger,285604,5726,ARIZ
103483,Magnoliophyta,Magnoliopsida,Lamiales,1,701,Hierba ,7,E. Ventura; E. López,155308,9890,IEB
115869,Magnoliophyta,Magnoliopsida,Malpighiales,31,293,Hierba ,1,GSH,NO DISPONIBLE,23839,GBH
82339,Magnoliophyta,Magnoliopsida,Caryophyllales,5,394,Arbusto,7,F. Chiang C.; T. L. Wendt; M. C. Johnston,49668,9644-E,LL
134666,Magnoliophyta,Magnoliopsida,Sapindales,7,608,arbusto,7,M. Martínez,NO APLICA,4406,QMEX
10078,Magnoliophyta,Liliopsida,Liliales,33,658,Hierba ,15,"García Mendoza, Abisaí",352096,739,MEXU
123745,Magnoliophyta,Magnoliopsida,Plantaginales,54,52,Arbusto,5,I. L. Wiggins; D. B. Wiggins,179018,15941,TEX
89672,Magnoliophyta,Magnoliopsida,Caryophyllales,27,519,Árbol,17,OTéllez,NO APLICA,NO APLICA,NO APLICA
97867,Magnoliophyta,Magnoliopsida,Gentianales,9,471,Hierba ,15,J. S. Henrickson; R. V. Moran,110216,10270,MEXU
131412,Magnoliophyta,Magnoliopsida,Rosales,71,761,Arbusto,7,S. Zamudio,NO APLICA,3482,QMEX
107244,Magnoliophyta,Magnoliopsida,Lamiales,44,309,Árbol,1,G. Hinton; et al.,92323,16516,IEB
97527,Magnoliophyta,Magnoliopsida,Gentianales,9,470,Sufrútice,7,Friedman,NO DISPONIBLE,21,BCMEX
2659,Magnoliophyta,Liliopsida,Asparagales,15,21,Hierba ,2,NO PROPORCIONADO,E26A-41,341,NO DISPONIBLE
126209,Magnoliophyta,Magnoliopsida,Polygonales,60,50,Arbusto,7,J. L. León de la Luz,13613,9433,HCIB
102736,Magnoliophyta,Magnoliopsida,Lamiales,1,616,Hierba ,7,NO DISPONIBLE,K000064205,NO DISPONIBLE,K
86514,Magnoliophyta,Magnoliopsida,Caryophyllales,27,464,Arbusto,17,G. LINDSAY,33157,526,CAS-BOT
137540,Magnoliophyta,Magnoliopsida,Solanales,84,224,Arbusto,16,R.S. Felger; Alexander Russell; Jean Russell,NO DISPONIBLE,12712,ARIZ
128367,Magnoliophyta,Magnoliopsida,Ranunculales,67,603,Hierba ,7,F. Ventura A.,234157,4079,MEXU
10544,Magnoliophyta,Liliopsida,Liliales,46,274,Hierba ,17,R. Moran,32690,22198,SD
80949,Magnoliophyta,Magnoliopsida,Caryophyllales,5,76,Hierba ,7,B. L. Turner; J. Crutchfield,172957,6290,TEX
97164,Magnoliophyta,Magnoliopsida,Gentianales,9,465,Arbusto,7,P. Tenorio L.; ND,K401621,9109,XAL
80918,Magnoliophyta,Magnoliopsida,Caryophyllales,5,76,Sufrútice,18,A. Flores; J. León,5442,5203,USON
141342,Magnoliophyta,Magnoliopsida,Urticales,87,151,Hierba ,20,Hess William J.; Byrne L.,332740,4621,MEXU
107901,Magnoliophyta,Magnoliopsida,Lamiales,47,146,Hierba ,1,NO DISPONIBLE,2146693,NO DISPONIBLE,MO
131650,Magnoliophyta,Magnoliopsida,Rubiales,72,111,Árbol,7,"Smith, Claude Earle",NO DISPONIBLE,3897,MEXU
112541,Magnoliophyta,Magnoliopsida,Malpighiales,31,293,arbusto,1,R.M. Turner; J.R. Hastings,152634,63-320,ARIZ
115384,Magnoliophyta,Magnoliopsida,Malpighiales,31,293,Hierba ,18,R. Moran,41311,23276,SD
91638,Magnoliophyta,Magnoliopsida,Caryophyllales,27,707,Arbusto,14,L. López,32805,464,CIIDIR
138087,Magnoliophyta,Magnoliopsida,Solanales,84,447,Arbusto,17,I. M. Johnston,227202,8277,LL
138878,Magnoliophyta,Magnoliopsida,Solanales,84,510,Arbusto,17,J. J. Balleza C.; E.D. Enríquez E.; M. Adame G.,NO DISPONIBLE,15725,HUAZ
105353,Magnoliophyta,Magnoliopsida,Lamiales,36,625,Hierba ,15,M.A. Carranza P.; M. Vázquez R.; J. Noriega,26701,C-869,CHAP
121814,Magnoliophyta,Magnoliopsida,Myrtales,38,210,Hierba ,17,E. Ventura V.; E. López,85197,8547,IEB
137910,Magnoliophyta,Magnoliopsida,Solanales,84,447,Hierba ,17,T.L. Burgess; M.H. Ames; K.E. Horak; S. Turner,222715,5566,ARIZ
132081,Magnoliophyta,Magnoliopsida,Rubiales,72,317,Arbusto,8,X. Madrigal S.,15630,NO DISPONIBLE,INIF
106114,Magnoliophyta,Magnoliopsida,Lamiales,36,625,Hierba ,5,M. Domínguez L.,10506,2309,HCIB
127238,Magnoliophyta,Magnoliopsida,Polygonales,60,280,Arbusto,7,M. C. Johnston; T. L. Wendt; F. Chiang C.,172067,11362,LL
